total/epochs,rollout/Q_mean,obs_rms_std,total/steps,reference_action_std,reference_actor_Q_std,train/param_noise_distance,obs_rms_mean,rollout/return,rollout/episodes,total/duration,reference_Q_std,train/loss_critic,total/episodes,reference_perturbed_action_std,reference_actor_Q_mean,rollout/return_history,total/steps_per_second,train/loss_actor,rollout/episode_steps,rollout/actions_mean,reference_Q_mean,reference_action_mean,param_noise_stddev,rollout/actions_std,reference_perturbed_action_mean
315,169.43362426757812,2.914850950241089,630000,0.8808154463768005,72.34959411621094,0.13452346622943878,0.17408686876296997,1500.199835712806,630.0,2722.045964717865,71.0465087890625,32.74610900878906,630.0,0.8810259699821472,132.7652130126953,2021.8554123234835,231.44355685606445,-197.5023193359375,1000.0,0.07952956110239029,130.90756225585938,-0.15252380073070526,0.021529912675834345,0.7889766693115234,-0.027297526597976685
316,169.5723419189453,2.916329860687256,632000,0.8611744046211243,75.9922866821289,0.27421438694000244,0.1741911917924881,1501.7135412825191,632.0,2731.0641164779663,75.2275161743164,32.63215255737305,632.0,0.8642074465751648,132.8902130126953,2021.036118918694,231.41163042888923,-198.2898406982422,1000.0,0.07946139574050903,131.0369415283203,-0.25939226150512695,0.021529912675834345,0.7889860272407532,-0.17671430110931396
317,169.7091522216797,2.917915105819702,634000,0.8443393707275391,75.08173370361328,0.1645546406507492,0.17427098751068115,1502.8705720279245,634.0,2739.9923980236053,74.18647003173828,12.811271667480469,634.0,0.846053957939148,131.992431640625,2022.7382068639242,231.38750328552482,-198.32814025878906,1000.0,0.07944010198116302,129.9642791748047,-0.35874712467193604,0.02068982289990824,0.7890204787254333,-0.37459102272987366
318,169.8531036376953,2.9185373783111572,636000,0.8520135879516602,77.02066802978516,0.29977405071258545,0.17432381212711334,1505.0178985534365,636.0,2749.0148673057556,75.74353790283203,74.72432708740234,636.0,0.8888842463493347,131.58192443847656,2029.8137025661674,231.35560580773742,-196.79067993164062,1000.0,0.07909613102674484,128.91455078125,-0.29550227522850037,0.02028215165170889,0.789105236530304,-0.09599333256483078
319,169.99627685546875,2.9197356700897217,638000,0.781139075756073,78.05523681640625,0.19530217349529266,0.17447011172771454,1507.3960290436041,638.0,2758.07568526268,77.30203247070312,87.85931396484375,638.0,0.7725351452827454,132.04881286621094,2037.630220239594,231.32070066425194,-196.18417358398438,1000.0,0.07899241894483566,130.240966796875,-0.3487965762615204,0.021105688340196396,0.7890727519989014,-0.49568474292755127
320,170.14053344726562,2.9202733039855957,640000,0.8863282203674316,76.2923583984375,0.16694217920303345,0.17453497648239136,1509.8562649468538,640.0,2767.043154001236,76.16897583007812,58.363590240478516,640.0,0.8709118366241455,131.4171142578125,2044.061835462488,231.29382679649893,-198.61473083496094,1000.0,0.0785425454378128,129.1405029296875,-0.23759834468364716,0.021105688340196396,0.7891191244125366,-0.13344375789165497
321,170.2820281982422,2.921189069747925,642000,0.8778927326202393,73.56184387207031,0.23495706915855408,0.17456531524658203,1511.837894123848,642.0,2776.0842089653015,72.58159637451172,47.2337646484375,642.0,0.8873037099838257,133.38763427734375,2051.835861861838,231.26099630792015,-197.3231964111328,1000.0,0.07817163318395615,130.8969268798828,0.0362989567220211,0.01988251313764228,0.789146363735199,-0.13167931139469147
322,170.4178466796875,2.9228885173797607,644000,0.8463019728660583,72.98052978515625,0.2886525094509125,0.1746591478586197,1513.302323656294,644.0,2785.0933754444122,71.66161346435547,45.064083099365234,644.0,0.8716831207275391,134.5133514404297,2050.0029673769723,231.2310264632467,-198.1561737060547,1000.0,0.07801029086112976,132.2392120361328,0.0426822304725647,0.01988251313764228,0.7891805768013,-0.035931769758462906
323,170.5565643310547,2.92446231842041,646000,0.8350849151611328,74.52894592285156,0.1980331987142563,0.17484766244888306,1515.4436847643553,646.0,2793.986396551132,73.2670669555664,28.909177780151367,646.0,0.7605270743370056,134.82192993164062,2053.0636783483374,231.21086086797547,-198.97964477539062,1000.0,0.07815206050872803,132.5418701171875,-0.02219388820230961,0.01949074908111193,0.7892416715621948,-0.15970222651958466
324,170.69361877441406,2.9256370067596436,648000,0.8925953507423401,77.47760009765625,0.17518801987171173,0.17501606047153473,1517.394668935861,648.0,2803.03466463089,76.4404296875,60.70171356201172,648.0,0.8202337622642517,134.2042694091797,2057.756605674974,231.17801865833513,-197.98562622070312,1000.0,0.0780361220240593,132.1187744140625,-0.02203274518251419,0.0191067043241956,0.7891842126846313,-0.20071928203105927
325,170.83755493164062,2.925623655319214,650000,0.9003357291221619,77.41651916503906,0.1939382702112198,0.1750447005033493,1519.5937097072895,650.0,2812.036338329315,76.22705841064453,57.57418441772461,650.0,0.8479800820350647,133.86778259277344,2066.064878484854,231.1492177893325,-198.93292236328125,1000.0,0.0775887742638588,132.08566284179688,-0.015959439799189568,0.01949074908111193,0.7891251444816589,-0.10538936406373978
326,170.97900390625,2.924675226211548,652000,0.8817684650421143,75.28949737548828,0.19199509918689728,0.17508123815059662,1521.3647357044085,652.0,2820.9783623218536,74.36308288574219,98.80538940429688,652.0,0.8885334730148315,132.2423095703125,2073.3851369423446,231.12548777699962,-199.31517028808594,1000.0,0.0773237869143486,130.3775634765625,0.109637551009655,0.01988251313764228,0.7891181707382202,0.10596803575754166
327,171.1201171875,2.9245705604553223,654000,0.9060133695602417,76.16756439208984,0.1848941296339035,0.17510375380516052,1523.5434417327006,654.0,2830.1077206134796,74.9220199584961,33.3499641418457,654.0,0.9146945476531982,132.10797119140625,2081.170356244455,231.08661032104922,-198.95558166503906,1000.0,0.07692748308181763,130.3348388671875,-0.01208855677396059,0.0191067043241956,0.7890412211418152,0.0022974710445851088
328,171.25621032714844,2.9252095222473145,656000,0.8239416480064392,78.04456329345703,0.1636926680803299,0.1751594841480255,1525.4182144978936,656.0,2839.2030589580536,76.96490478515625,19.38117218017578,656.0,0.7899917960166931,131.8332977294922,2078.1862670423684,231.05075134736666,-198.09388732910156,1000.0,0.07677971571683884,129.98257446289062,0.013059546239674091,0.0191067043241956,0.7890923619270325,-0.0861460268497467
329,171.39320373535156,2.926248788833618,658000,0.8359200954437256,79.90003204345703,0.2073359191417694,0.17526143789291382,1527.5637711589402,658.0,2848.16149187088,79.33594512939453,18.300830841064453,658.0,0.8263744711875916,132.86929321289062,2079.497350907833,231.02622582253144,-198.2458953857422,1000.0,0.07669950276613235,130.99227905273438,0.0664442703127861,0.021105688340196396,0.7891793847084045,0.09730148315429688
330,171.52352905273438,2.9271037578582764,660000,0.8441125750541687,78.48109436035156,0.2395535260438919,0.1753929853439331,1529.171784329074,660.0,2857.2464895248413,78.27295684814453,31.24631118774414,660.0,0.883600115776062,132.19232177734375,2080.2120192138887,230.99162162581138,-198.4945831298828,1000.0,0.07666577398777008,130.60604858398438,-0.08194368332624435,0.01988251313764228,0.7893248796463013,-0.03928303346037865
331,171.65370178222656,2.9283807277679443,662000,0.8218632340431213,73.45002746582031,0.20393545925617218,0.17553843557834625,1530.5230786781938,662.0,2866.294814825058,72.62604522705078,17.632980346679688,662.0,0.8134229183197021,128.33175659179688,2079.3410540393543,230.96019173464006,-199.40176391601562,1000.0,0.07662225514650345,125.80152893066406,-0.1486034244298935,0.01873022676619508,0.7894395589828491,-0.004697680473327637
332,171.7906494140625,2.928975820541382,664000,0.8096943497657776,73.74311828613281,0.3252980709075928,0.1756519079208374,1532.6315428561604,664.0,2875.289262533188,72.47174835205078,49.37062454223633,664.0,0.8068670034408569,131.2584686279297,2080.8923281203233,230.93328683563567,-199.51397705078125,1000.0,0.07641266286373138,128.66311645507812,-0.09864914417266846,0.01873022676619508,0.7895409464836121,-0.15472723543643951
333,171.9295196533203,2.928699493408203,666000,0.8082438111305237,73.7897720336914,0.2322855144739151,0.17567065358161926,1534.5400940473603,666.0,2884.3176889419556,72.86123657226562,69.95691680908203,666.0,0.839286744594574,132.4617156982422,2087.2717169607217,230.90382954462498,-199.27392578125,1000.0,0.0759342610836029,130.10585021972656,-0.2624191343784332,0.0191067043241956,0.7894991040229797,-0.17848801612854004
334,172.0619659423828,2.929856061935425,668000,0.8308626413345337,74.89092254638672,0.16463372111320496,0.1757839471101761,1536.1876627062572,668.0,2893.316146373749,74.37882995605469,32.48667907714844,668.0,0.836514949798584,134.85089111328125,2086.1066276483516,230.87694749058716,-200.115234375,1000.0,0.07586392015218735,132.84579467773438,-0.0032674570102244616,0.02068982289990824,0.789533793926239,-0.1283840388059616
335,172.19171142578125,2.9306201934814453,670000,0.7853497862815857,72.3844985961914,0.21764367818832397,0.1757974773645401,1537.2361649346083,670.0,2902.317613840103,71.85831451416016,48.950233459472656,670.0,0.7891050577163696,137.21405029296875,2081.9862469096765,230.84999271100182,-200.52662658691406,1000.0,0.07567144185304642,134.63035583496094,-0.19950444996356964,0.018361167303396802,0.789466142654419,-0.17937786877155304
336,172.33372497558594,2.9298903942108154,672000,0.7641240954399109,70.68575286865234,0.135880246758461,0.17580533027648926,1539.1424550250945,672.0,2911.3997251987457,70.00836944580078,72.32058715820312,672.0,0.7244642972946167,139.9859619140625,2081.624437296567,230.81681095993306,-200.60458374023438,1000.0,0.07561296224594116,138.11326599121094,-0.23577485978603363,0.01873022676619508,0.7892595529556274,-0.3042866885662079
337,172.44290161132812,2.9279003143310547,674000,0.8048486113548279,68.45077514648438,0.18059347569942474,0.17561787366867065,1539.1964826488772,674.0,2920.509226322174,68.49129486083984,31.625530242919922,674.0,0.8226068019866943,140.15304565429688,2075.171349169273,230.78167119806528,-202.1713104248047,1000.0,0.07533902674913406,138.4935760498047,-0.2612974941730499,0.01988251313764228,0.7892624139785767,-0.31416186690330505
338,172.582275390625,2.9280731678009033,676000,0.781904935836792,69.56591796875,0.2736339271068573,0.17570935189723969,1541.299029923994,676.0,2929.514491081238,69.11851501464844,48.9295768737793,676.0,0.7580255270004272,139.79827880859375,2076.5476536807146,230.7549602700545,-201.9689483642578,1000.0,0.07521054893732071,137.95057678222656,-0.2826096713542938,0.021105688340196396,0.7893719673156738,-0.36659327149391174
339,172.72332763671875,2.9280948638916016,678000,0.8926360011100769,69.73979949951172,0.18302300572395325,0.17575722932815552,1543.4427313836904,678.0,2938.5889093875885,68.94368743896484,32.26606369018555,678.0,0.8776249289512634,140.36358642578125,2079.435927730234,230.7229833455328,-201.4827117919922,1000.0,0.07476916164159775,138.22987365722656,-0.0830879807472229,0.02068982289990824,0.7893617153167725,-0.06458237022161484
340,172.8594512939453,2.929539680480957,680000,0.8118222951889038,73.53327941894531,0.19301879405975342,0.17584362626075745,1545.2287778613124,680.0,2947.7149369716644,73.03231811523438,20.569795608520508,680.0,0.8120682239532471,138.80850219726562,2085.465634726741,230.68716430856713,-202.63162231445312,1000.0,0.07457519322633743,136.74697875976562,-0.28752830624580383,0.02028215165170889,0.7894095182418823,-0.2361210137605667
341,173.00367736816406,2.9292685985565186,682000,0.7827919721603394,73.19688415527344,0.1983550637960434,0.17590944468975067,1547.463503468145,682.0,2956.7396206855774,72.12174224853516,78.0857162475586,682.0,0.820483386516571,138.95382690429688,2091.6661077166373,230.6594720849532,-203.1450958251953,1000.0,0.07419676333665848,137.1103515625,-0.35955944657325745,0.0191067043241956,0.7893601655960083,-0.3013112545013428
342,173.14578247070312,2.929116725921631,684000,0.7028776407241821,73.49071502685547,0.19805467128753662,0.1759749948978424,1549.404497183582,684.0,2965.808212041855,72.94546508789062,62.9964714050293,684.0,0.6650680303573608,137.62571716308594,2097.233274224752,230.62853397694587,-202.74569702148438,1000.0,0.0740041583776474,136.17425537109375,-0.42272233963012695,0.0191067043241956,0.7894250750541687,-0.4233194589614868
343,173.28834533691406,2.927957534790039,686000,0.7954867482185364,74.21585083007812,0.22049307823181152,0.17595478892326355,1550.9867053828884,686.0,2974.967458963394,72.81664276123047,63.30245590209961,686.0,0.8171502947807312,135.5457000732422,2101.826122299567,230.5907575335401,-202.41024780273438,1000.0,0.07358826696872711,132.85504150390625,-0.3295573592185974,0.01873022676619508,0.7894777059555054,-0.24998997151851654
344,173.43650817871094,2.9270458221435547,688000,0.7431800961494446,73.9997787475586,0.19685424864292145,0.17602218687534332,1553.3711257285809,688.0,2983.9871475696564,72.96080017089844,42.95359802246094,688.0,0.8439805507659912,131.83004760742188,2112.6887169242414,230.5639957465466,-203.99374389648438,1000.0,0.07336515933275223,129.87579345703125,-0.2650613486766815,0.01949074908111193,0.7894014716148376,-0.21913021802902222
345,173.5845184326172,2.9269044399261475,690000,0.8483626246452332,76.89495086669922,0.20969773828983307,0.17610765993595123,1555.9681560599988,690.0,2993.0833349227905,75.9897689819336,5.7420759201049805,690.0,0.7885687351226807,134.84371948242188,2126.5430260370845,230.5315030654832,-203.7527313232422,1000.0,0.07312626391649246,133.02694702148438,-0.1702069193124771,0.01873022676619508,0.7893057465553284,-0.23914800584316254
346,173.7175750732422,2.9272170066833496,692000,0.7336423993110657,75.72577667236328,0.2513039708137512,0.17608225345611572,1557.0968534337267,692.0,3002.2237112522125,74.71632385253906,19.26481819152832,692.0,0.6547242999076843,135.91636657714844,2122.394994156656,230.49581462114637,-204.7241973876953,1000.0,0.07304897159337997,132.76724243164062,-0.5010291934013367,0.01764472088032488,0.7892379760742188,-0.5439602732658386
347,173.86093139648438,2.927328109741211,694000,0.8965824842453003,79.69673919677734,0.23457121849060059,0.17617863416671753,1559.5790297957808,694.0,3011.2380599975586,78.28421783447266,92.23162841796875,694.0,0.7718755602836609,137.04530334472656,2124.6758591881376,230.4699881485168,-203.96160888671875,1000.0,0.07295002788305283,134.78819274902344,-0.1616140753030777,0.018361167303396802,0.7890924215316772,-0.2511294484138489
348,174.00131225585938,2.9284932613372803,696000,0.8788201212882996,77.31314849853516,0.18224787712097168,0.17630372941493988,1561.9774191735926,696.0,3020.356691837311,76.49053192138672,47.986122131347656,696.0,0.7767286896705627,137.882080078125,2131.4980381932232,230.43635934821222,-205.28977966308594,1000.0,0.07284267246723175,135.4304962158203,-0.2345871925354004,0.01988251313764228,0.7890897989273071,-0.330274760723114
349,174.13674926757812,2.9292430877685547,698000,0.8073093295097351,76.06721496582031,0.16724033653736115,0.17638801038265228,1563.9026195820124,698.0,3029.5626928806305,75.16414642333984,35.08810806274414,698.0,0.6962305903434753,137.9193878173828,2136.169791353794,230.39628842812076,-203.6168975830078,1000.0,0.07258584350347519,135.9525604248047,-0.366997092962265,0.02028215165170889,0.7891746759414673,-0.47237542271614075
350,174.27207946777344,2.9289355278015137,700000,0.8310347199440002,75.90801239013672,0.25242507457733154,0.17639529705047607,1565.52024710878,700.0,3038.653083086014,75.47368621826172,18.207250595092773,700.0,0.838995099067688,138.57925415039062,2135.7114403255177,230.36522461099435,-204.9556884765625,1000.0,0.07229168713092804,136.43333435058594,-0.27558082342147827,0.0191067043241956,0.7892228364944458,-0.2702888250350952
